5,39.000613,40.000556,0.9999430179595947,651600,5213097.052906905,0,133216,193737,934,1500,false
5,40.000556,41.000421,0.9998649954795837,651600,5213503.846586497,0,133216,160460,785,1500,false
5,4.000299,5.000129,0.9998300075531006,781920,6256423.544747211,0,92672,151015,554,1500,false
5,41.000421,42.000349,0.9999279975891113,651600,5213175.361194392,0,104256,150178,5301,1500,false
5,42.000349,43.000268,0.9999189972877502,651600,5213222.285144658,0,89776,146081,1570,1500,false
5,43.000268,44.000256,0.9999880194664001,651600,5212862.452873768,0,89776,132293,8907,1500,false
5,44.000256,45.000264,1.0000079870224,651600,5212758.365582169,0,118736,159763,11219,1500,false
5,45.000264,46.000162,0.9998980164527893,651600,5213331.674056906,0,89776,179114,7859,1500,false
5,46.000162,47.000496,1.0003340244293213,325800,2605529.6894324077,0,118736,172311,3300,1500,false
5,47.000496,48.000284,0.9997879862785339,651600,5213905.419491358,0,133216,172225,1853,1500,false
5,48.000284,49.000382,1.0000979900360107,651600,5212289.247588931,0,75296,150793,1780,1500,false
5,49.000382,50.000373,0.9999909996986389,651600,5212846.917193204,0,118736,137076,2359,1500,false
5,50.000373,51.000176,0.9998030066490173,651600,5213827.089269759,0,104256,193234,2322,1500,false
5,5.000129,6.000161,1.0000319480895996,651600,5212633.466318968,0,101360,165481,549,1500,false
5,51.000176,52.000575,1.0003989934921265,325800,2605360.478124585,0,89776,161299,908,1500,false
5,52.000575,53.000561,0.9999859929084778,651600,5212873.017189446,0,104256,157589,5580,1500,false
5,53.000561,54.000365,0.9998040199279785,651600,5213821.805172885,0,104256,143717,4446,1500,false
5,54.000365,55.000198,0.9998329877853394,651600,5213670.746697918,0,89776,148746,3767,1500,false
5,55.000198,56.000084,0.9998859763145447,651600,5213394.450448972,0,133216,129967,5810,1500,false
5,56.000084,57.000514,1.0004299879074097,325800,2605279.7612072616,0,75296,160001,3888,1500,false
5,57.000514,58.000393,0.999879002571106,651600,5213430.811723935,0,118736,183825,516,1500,false
5,58.000393,59.00037,0.9999769926071167,651600,5212919.935697029,0,118736,147794,499,1500,false
5,59.00037,60.000374,1.0000040531158447,651600,5212778.872003359,0,104256,165688,13045,1500,false
5,60.000374,61.000204,0.9998300075531006,651600,5213686.287289342,0,75296,173531,1294,1500,false
5,6.000161,7.000305,1.0001440048217773,521280,4169639.5517994673,0,110048,180161,499,1500,false
5,61.000204,62.000203,0.9999989867210388,651600,5212805.282025921,0,118736,212375,7688,1500,false
5,62.000203,63.000209,1.0000059604644775,651600,5212768.929475966,0,104256,143036,8319,1500,false
5,63.000209,64.00013,0.9999210238456726,651600,5213211.7194132935,0,75296,183753,14013,1500,false
5,64.00013,65.000575,1.000445008277893,325800,2605240.646346472,0,75296,173687,2232,1500,false
5,65.000575,66.000112,0.9995369911193848,651600,5215214.690716117,0,133216,195796,1123,1500,false
5,66.000112,67.000157,1.0000449419021606,651600,5212565.737380625,0,89776,160024,11410,1500,false
5,67.000157,68.000095,0.9999380111694336,651600,5213123.155408002,0,118736,186491,1791,1500,false
5,68.000095,69.000185,1.0000900030136108,325800,2606165.4372566785,0,104256,199565,9742,1500,false
5,69.000185,70.000446,1.0002609491348267,651600,5211440.079220126,0,104256,164378,10371,1500,false
5,70.000446,71.000429,0.999983012676239,651600,5212888.55302558,0,75296,146303,12666,1500,false
5,7.000305,8.000478,1.0001729726791382,521280,4169518.787164667,0,117288,193818,122,1500,false
5,71.000429,72.000415,0.9999859929084778,651600,5212873.017189446,0,118736,178782,3998,1500,false
5,72.000415,73.000319,0.9999039769172668,651600,5213300.597194557,0,104256,194874,3852,1500,false
5,73.000319,74.000271,0.9999520182609558,651600,5213050.13121102,0,133216,178458,10679,1500,false
5,74.000271,75.000222,0.9999510049819946,651600,5213055.413743859,0,104256,172997,365,1500,false
5,75.000222,76.000179,0.9999570250511169,651600,5213024.029441192,0,75296,160902,10152,1500,false
5,76.000179,77.000128,0.9999489784240723,651600,5213065.978841656,0,104256,160422,858,1500,false
5,77.000128,78.000148,1.0000200271606445,651600,5212695.604507738,0,104256,158063,2750,1500,false
5,78.000148,79.000609,1.0004609823226929,325800,2605199.0492911804,0,133216,178332,8380,1500,false
5,79.000609,80.000387,0.9997779726982117,651600,5213957.640946658,0,75296,178063,7683,1500,false
5,80.000387,81.000323,0.9999359846115112,651600,5213133.72078038,0,133216,168041,3821,1500,false
5,8.000478,9.000201,0.9997230172157288,781920,6257093.107070241,0,124528,203459,39,1500,false
5,81.000323,82.000237,0.9999139904975891,651600,5213248.388899874,0,133216,148735,13583,1500,false
5,82.000237,83.0003,1.0000629425048828,651600,5212471.913961104,0,104256,172715,12774,1500,false
5,83.0003,84.000228,0.9999279975891113,651600,5213175.361194392,0,75296,196495,529,1500,false
5,84.000228,85.000463,1.0002349615097046,325800,2605787.740178598,0,89776,171756,1794,1500,false
5,85.000463,86.000471,1.0000079870224,651600,5212758.365582169,0,133216,166792,9397,1500,false
5,86.000471,87.00042,0.9999489784240723,651600,5213065.978841656,0,104256,139214,2881,1500,false
5,87.00042,88.000344,0.9999240040779114,651600,5213196.181650854,0,118736,160090,1917,1500,false
5,88.000344,89.00041,1.0000660419464111,651600,5212455.759276075,0,89776,137745,4907,1500,false
5,89.00041,90.000251,0.9998409748077393,651600,5213629.098369745,0,104256,188860,4241,1500,false
5,90.000251,91.000295,1.0000439882278442,651600,5212570.708252031,0,118736,205526,5557,1500,false
5,9.000201,10.000365,1.0001640319824219,586440,4690750.566885468,0,131768,217714,367,1500,false
5,91.000295,92.000255,0.9999600052833557,651600,5213008.492797534,0,104256,147872,1737,1500,false
5,92.000255,93.000587,1.000331997871399,325800,2605534.9679367896,0,133216,196562,2361,1500,false
5,93.000587,94.000458,0.999871015548706,651600,5213472.456884188,0,89776,201677,13574,1500,false
5,94.000458,95.000413,0.9999549984931946,651600,5213034.594411777,0,75296,171337,2584,1500,false
5,95.000413,96.000311,0.9998980164527893,651600,5213331.674056906,0,89776,189212,9561,1500,false
5,96.000311,97.000272,0.9999610185623169,651600,5213003.210359787,0,104256,195802,603,1500,false
5,97.000272,98.000283,1.0000109672546387,651600,5212742.830522012,0,104256,172996,476,1500,false
5,98.000283,99.000244,0.9999610185623169,651600,5213003.210359787,0,118736,148283,3543,1500,false
5,99.000244,100.000285,1.0000410079956055,651600,5212586.2422862835,0,118736,160994,383,1500,false
